anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,licensor,studio,aired_from,aired_to
10304,Shin Karate Jigoku-hen,,新・カラテ地獄変,"Shin Karate Jigokuhen, Shin Karate Jigoku Hen",https://cdn.myanimelist.net/images/anime/13/28348.jpg,OVA,,2,Finished Airing,48 min. per ep.,R+ - Mild Nudity,5.68,31,12067.0,11096,214,0,Fall 1990,,,1990-11-01,1990-12-21
3211,Otenki Oneesan,Weather Report Girl,お天気お姉さん,"Otenki Onesan, Otenki One-san, Otenki Onee-san",https://cdn.myanimelist.net/images/anime/6/50819.jpg,OVA,,2,Finished Airing,43 min. per ep.,Rx - Hentai,5.6,520,,7589,1408,3,Spring 1995,Nozomi Entertainment,,1995-06-01,1995-06-01
1103,Shinkon Gattai Godannar!!,Marriage of God & Soul Godannar!!,神魂合体ゴーダンナー！！,God and Spirit Combination Godannar!!,https://cdn.myanimelist.net/images/anime/11/75451.jpg,TV,Original,13,Finished Airing,25 min. per ep.,R+ - Mild Nudity,6.79,3297,4370.0,3595,10528,26,Fall 2003,"ADV Films, Sentai Filmworks",OLM,2003-10-01,2003-12-24
29923,Fukusuke,,ふくすけ,,https://cdn.myanimelist.net/images/anime/9/72002.jpg,Movie,Original,1,Finished Airing,18 min.,G - All Ages,5.55,72,8279.0,11186,205,1,Fall 1957,,,1957-10-29,1957-10-29
19983,Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou,,少年忍者風のフジ丸 謎のアラビヤ人形,,https://cdn.myanimelist.net/images/anime/6/53291.jpg,Movie,,1,Finished Airing,55 min.,,5.45,11,12136.0,11840,157,0,Summer 1964,,Toei Animation,1964-07-21,1964-07-21
7255,Hanaori,The Breaking of Branches is Forbidden,花折り,Hana-ori,https://cdn.myanimelist.net/images/anime/5/17200.jpg,Movie,Original,1,Finished Airing,13 min.,G - All Ages,5.42,263,8511.0,9249,583,1,,,,,
1386,Blood Royale,,ブラッドロイヤル,Blood Royale Princesses,https://cdn.myanimelist.net/images/anime/5/22139.jpg,OVA,Visual novel,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.73,1318,,5492,3700,13,Summer 2002,Critical Mass Video,AT-2,2002-08-30,2002-11-29
1270,Black Magic M-66,,ブラックマジックＭ（マリオ）－６６,Black Magic M66,https://cdn.myanimelist.net/images/anime/6/2869.jpg,OVA,Manga,1,Finished Airing,48 min.,R - 17+ (violence & profanity),6.46,3764,5749.0,4152,7498,14,Spring 1987,Maiden Japan,"AIC, Animate Film",1987-06-28,1987-06-28
297,Grenadier: Hohoemi no Senshi,Grenadier: The Beautiful Warrior,グレネーダー 〜ほほえみの閃士〜,Grenadier: The Smiling Senshi,https://cdn.myanimelist.net/images/anime/6/11968.jpg,TV,Manga,12,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.8,20386,4314.0,1719,42324,63,Fall 2004,Media Blasters,Group TAC,2004-10-14,2005-01-13
8208,Jigoku Sensei Nube (Movie),Hell Teacher Nube,地獄先生ぬ〜べ〜,Jigoku Sensei Nube (1996),https://cdn.myanimelist.net/images/anime/13/21280.jpg,Movie,,1,Finished Airing,48 min.,PG-13 - Teens 13 or older,6.77,554,4449.0,7553,1431,1,Summer 1996,,Toei Animation,1996-07-06,1996-07-06
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,Samurai X: Reflection,るろうに剣心 -明治剣客浪漫譚- 星霜編,"Rurouni Kenshin: Seisouhen, Rurouni Kenshin OVA 2",https://cdn.myanimelist.net/images/anime/1971/90877.jpg,OVA,Manga,2,Finished Airing,42 min. per ep.,R - 17+ (violence & profanity),8.07,33687,469.0,1400,57163,349,Fall 2001,"ADV Films, Aniplex of America",Studio Deen,2001-12-03,2001-12-03
3001,Moyashimon,,もやしもん,"Moyasimon, Tales of Agriculture",https://cdn.myanimelist.net/images/anime/5/37533.jpg,TV,Manga,11,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.65,22170,1226.0,1500,51854,229,Fall 2007,,"Telecom Animation Film, Shirogumi",2007-10-12,2007-12-21
1058,Kidou Shinsengumi Moeyo Ken,Moeyo Ken,機動新撰組　萌えよ剣,,https://cdn.myanimelist.net/images/anime/2/29756.jpg,OVA,Game,4,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,5.75,446,7903.0,7769,1279,1,Fall 2003,ADV Films,,2003-11-19,2004-02-18
3279,Kinnikuman: Seigi Choujin vs. Senshi Choujin,,キン肉マン 正義超人ＶＳ戦士超人,Kinnikuman: Justice Superman vs. Soldier Superman,https://cdn.myanimelist.net/images/anime/7/5187.jpg,Movie,Manga,1,Finished Airing,50 min.,PG-13 - Teens 13 or older,6.33,68,6264.0,10044,375,0,Fall 1986,,Toei Animation,1986-12-20,1986-12-20
17741,Kimi no Iru Machi,A Town Where You Live,君のいる町,Kimi no Iru Machi,https://cdn.myanimelist.net/images/anime/13/50685.jpg,TV,Manga,12,Finished Airing,20 min. per ep.,R+ - Mild Nudity,7.11,37113,3166.0,978,87052,424,Summer 2013,Nozomi Entertainment,Gonzo,2013-07-13,2013-09-28
13153,Renkyori Enai,,恋距離遠愛,Love Distance Long Affair,https://cdn.myanimelist.net/images/anime/11/36829.jpg,Music,,1,Finished Airing,5 min.,G - All Ages,6.38,526,6093.0,8569,860,0,Fall 2011,,,2011-11-10,2011-11-10
21829,Fella Pure: Mitarashi-san Chi no Jijou The Animation,,フェラピュア ~御手洗さん家の事情~ THE ANIMATION,Fela Pure: Mitarashi-san Chi no Jijou - The Animation,https://cdn.myanimelist.net/images/anime/2/74935.jpg,OVA,Manga,1,Finished Airing,29 min.,Rx - Hentai,7.51,5213,,3513,11149,185,Spring 2014,,Office Takeout,2014-03-28,2014-03-28
30778,Fairy Tail Movie 2: Dragon Cry,,劇場版 FAIRY TAIL 『DRAGON CRY』,Gekijouban Fairy Tail: Dragon Cry,https://cdn.myanimelist.net/images/anime/13/85391.jpg,Movie,Manga,1,Finished Airing,1 hr. 24 min.,PG-13 - Teens 13 or older,7.73,21846,1034.0,1311,61884,436,Spring 2017,Funimation,A-1 Pictures,2017-05-06,2017-05-06
264,Hajime no Ippo: Champion Road,Fighting Spirit: Champion Road,はじめの一歩 -Champion Road-,The First Step - Champion Road,https://cdn.myanimelist.net/images/anime/9/2361.jpg,Special,Manga,1,Finished Airing,1 hr. 30 min.,PG-13 - Teens 13 or older,8.37,40967,183.0,1262,64556,149,Spring 2003,Geneon Entertainment USA,Madhouse,2003-04-18,2003-04-18
6877,Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,Pokemon: Pichu Bros. in Party Panic,ぼくたちピチューブラザーズ　～パーティはおおさわぎ！のまき～,"Pokemon: Pichu Bros. Wild Adventure, Pocket Monsters: Boku-tachi Pichu Brothers - Party wa Oosawagi! no Maki",https://cdn.myanimelist.net/images/anime/6/42981.jpg,Special,Game,1,Finished Airing,20 min.,PG - Children,6.69,4345,4811.0,3906,8605,8,Summer 2003,Nintendo of America,OLM,2003-07-18,2003-07-18
16263,Konchuu Tsurezuregusa,,昆蟲つれづれ草,"Essays on Insects, Insect Tsurezuregusa",https://cdn.myanimelist.net/images/anime/9/43753.jpg,OVA,,1,Finished Airing,15 min.,G - All Ages,6.22,18,10956.0,11426,185,0,Summer 1995,,,1995-08-03,1995-08-03
29357,Eien,,永遠,"Forever, Park Yong-ha PV",https://cdn.myanimelist.net/images/anime/5/70577.jpg,Music,,1,Finished Airing,5 min.,G - All Ages,4.65,40,10047.0,12961,101,0,,,,,
9588,Kyouiku Shidou The Animation,,教育指導 The Animation,,https://cdn.myanimelist.net/images/anime/13/26567.jpg,OVA,Visual novel,1,Finished Airing,30 min.,Rx - Hentai,6.4,1144,,5625,3493,13,Fall 2010,,Studio Eromatick,2010-11-19,2010-11-19
1297,Project A-Ko 3: Cinderella Rhapsody,,プロジェクトA子3 シンデレララプソディ,,https://cdn.myanimelist.net/images/anime/13/41429.jpg,OVA,Original,1,Finished Airing,45 min.,R+ - Mild Nudity,6.57,1636,5297.0,5845,3154,1,Spring 1988,,Studio Fantasia,1988-06-20,1988-06-20
32676,Sore Ike! Anpanman: Omocha no Hoshi no Nanda to Runda,,それいけ! アンパンマン おもちゃの星のナンダとルンダ,Go! Anpanman: Nanda and Runda of the Toy Star,https://cdn.myanimelist.net/images/anime/8/78423.jpg,Movie,Picture book,1,Finished Airing,,PG - Children,6.33,9,12219.0,12474,125,0,Summer 2016,,TMS Entertainment,2016-07-02,2016-07-02
19171,Sanjougattai Transformers Go!,,参乗合体 トランスフォーマーGo!,,https://cdn.myanimelist.net/images/anime/12/52537.jpg,OVA,,10,Finished Airing,13 min. per ep.,PG - Children,5.39,91,8559.0,10101,370,1,Summer 2013,,Tatsunoko Production,2013-07-01,2014-04-01
8628,Chains & Rings,Chains & Rings,Chains & Rings,"Chains and Rings, Цепи и кольца - Линда, Cepi i kolca - Linda",https://cdn.myanimelist.net/images/anime/2/23773.jpg,Music,Original,1,Finished Airing,3 min.,G - All Ages,5.61,467,8171.0,8684,804,1,,,Production I.G,,
1027,Psychic Force,,サイキック フォース,,https://cdn.myanimelist.net/images/anime/3/4030.jpg,OVA,Game,2,Finished Airing,30 min. per ep.,PG-13 - Teens 13 or older,5.54,556,8304.0,7762,1284,1,Spring 1998,,,1998-05-25,1998-05-25
3435,Joou Heika no Petite Angie,Angie Girl,女王陛下のプティアンジェ,Joou-heika no Petite Angie,https://cdn.myanimelist.net/images/anime/2/5634.jpg,TV,Original,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.5,152,5605.0,9021,667,3,Fall 1977,,"Nippon Animation, Production Reed",1977-12-13,1978-06-27
5546,Ecchi de Happy! Pin! Pin! Pin!,,エッチでハッピー!ピン!ピン!ピン!,,https://cdn.myanimelist.net/images/anime/9/11527.jpg,OVA,,1,Finished Airing,45 min.,Rx - Hentai,4.93,96,,9827,421,2,Spring 1992,,,1992-04-10,1992-04-10
5983,Higepiyo,,"ひげぴよ, ヒゲぴよ",Hige Piyo,https://cdn.myanimelist.net/images/anime/5/23125.jpg,TV,Original,39,Finished Airing,5 min. per ep.,PG - Children,7.2,1822,2814.0,4952,4793,14,Spring 2009,,Kinema Citrus,2009-04-03,2010-02-19
156,X,X,X−エックス−,"X the TV Series, X/1999, Ekksu, X (2001)",https://cdn.myanimelist.net/images/anime/8/17167.jpg,TV,Manga,24,Finished Airing,24 min. per ep.,R+ - Mild Nudity,7.52,26677,1594.0,1374,58165,710,Fall 2001,"Funimation, Geneon Entertainment USA",Madhouse,2001-10-03,2002-03-27
828,Jinshin Yuugi,Love Lessons,人心遊戯,"Jinsin, Jinshin Yugi",https://cdn.myanimelist.net/images/anime/11/5966.jpg,OVA,,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.83,482,,7612,1395,0,Spring 2001,,,2001-03-21,2001-06-21
9996,Hyouge Mono,,へうげもの,Hyougemono,https://cdn.myanimelist.net/images/anime/3/77282.jpg,TV,Manga,39,Finished Airing,25 min. per ep.,R - 17+ (violence & profanity),8.06,1893,474.0,3085,14880,168,Spring 2011,,Bee Train,2011-04-07,2012-01-26
4841,Doukyuusei (OVA): Climax,Doukyuusei Climax,同級生　クライマックス,,https://cdn.myanimelist.net/images/anime/13/70181.jpg,OVA,,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.35,196,,8706,796,0,Fall 1995,,,1995-12-22,1996-03-15
34204,Hibike! Euphonium 2 Specials,Sound! Euphonium 2 Specials,響け！ユーフォニアム2,,https://cdn.myanimelist.net/images/anime/13/83486.jpg,Special,Original,7,Finished Airing,2 min. per ep.,PG-13 - Teens 13 or older,6.57,2649,5327.0,3885,8776,7,Fall 2016,,Kyoto Animation,2016-12-21,2017-06-21
27967,Senran Kagura Estival Versus: Shoujo-tachi no Sentaku,,閃乱カグラ ESTIVAL VERSUS -水着だらけの前夜祭-,Senran Kagura Estival Versus: Festival Eve Full of Swimsuits,https://cdn.myanimelist.net/images/anime/5/70001.jpg,OVA,Game,1,Finished Airing,30 min.,R+ - Mild Nudity,6.61,4227,5180.0,3597,10524,14,Spring 2015,,"Artland, Hoods Entertainment",2015-03-26,2015-03-26
3193,Asobot Senki Gokuu,Monkey Typhoon,アソボット戦記五九,"Asobotto Senki Goku, Anbot Senki Gokyuu, Association Robot Goku",https://cdn.myanimelist.net/images/anime/3/5030.jpg,TV,Manga,52,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.83,707,4172.0,6773,2076,8,Fall 2002,,Studio Egg,2002-10-01,2003-09-30
33387,Ippou Nippon Mukashibanashi,,いっぽう日本昔ばなし,,https://cdn.myanimelist.net/images/anime/13/80210.jpg,ONA,Original,12,Finished Airing,3 min. per ep.,PG - Children,4.1,20,10585.0,12668,116,0,Spring 2016,,,2016-06-01,2016-06-29
21941,Sore Ike! Anpanman: Anpanman no Jin-Jin-Jingle Bells,,それいけ!アンパンマン アンパンマンのジンジンジングルベル,,https://cdn.myanimelist.net/images/anime/7/57679.jpg,Special,,1,Finished Airing,48 min.,PG - Children,5.68,22,12181.0,12504,123,0,Fall 2005,,,2005-12-23,2005-12-23
6577,"Machine Robo: Leina, The Legend of Wolf Blade",,レイナ剣狼伝説,"Leina Stol in Wolf Sword Legend, Leina Kenrou Densetsu",https://cdn.myanimelist.net/images/anime/13/28626.jpg,OVA,,3,Finished Airing,30 min. per ep.,PG-13 - Teens 13 or older,6.27,61,6515.0,10182,348,0,Winter 1988,,,1988-02-05,1989-04-26
3269,.hack//G.U. Trilogy,.hack//G.U. Trilogy,.hack//G.U. Trilogy,,https://cdn.myanimelist.net/images/anime/4/23083.jpg,Movie,Game,1,Finished Airing,1 hr. 33 min.,PG-13 - Teens 13 or older,7.26,11871,2546.0,2333,25408,114,Spring 2008,"Funimation, Bandai Entertainment",,2008-03-25,2008-03-25
9005,To Heart 2 Adnext,,ToHeart2 adnext,,https://cdn.myanimelist.net/images/anime/8/75477.jpg,OVA,,2,Finished Airing,28 min. per ep.,PG-13 - Teens 13 or older,6.87,1197,4057.0,5754,3301,3,Summer 2010,,,2010-09-23,2010-12-22
3626,Mobile Suit Gundam Wing: Operation Meteor,Mobile Suit Gundam Wing: Operation Meteor,新機動戦記ガンダムＷ オペレーション・メテオ ODD＆EVEN NUMBERS,"Gundam Wing: Odd & Even Numbers, Gundam Wing: Operation Meteor, New Mobile Report Gundam Wing: Operation Meteor, Shin Kidou Senki Gundam Wing: Operation Meteor",https://cdn.myanimelist.net/images/anime/2/42885.jpg,OVA,Original,4,Finished Airing,1 hr. per ep.,PG-13 - Teens 13 or older,7.61,2868,1332.0,4049,7941,27,Spring 1996,,Sunrise,1996-04-25,1996-10-25
10525,Shinseiki Duel Masters Flash,,新星輝デュエル・マスターズ フラッシュ,,https://cdn.myanimelist.net/images/anime/4/28925.jpg,TV,Original,24,Finished Airing,21 min. per ep.,G - All Ages,5.97,94,7426.0,9858,416,0,Spring 2006,,SynergySP,2006-04-10,2007-03-23
15119,Senran Kagura,Senran Kagura: Ninja Flash,閃乱カグラ,Senran Kagura,https://cdn.myanimelist.net/images/anime/5/45640.jpg,TV,Game,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.45,22912,5815.0,1116,74140,207,Winter 2013,Funimation,Artland,2013-01-06,2013-03-24
2373,Mugen no Kyoukai,The Boundary between Dream and Reality,夢現の境界,,https://cdn.myanimelist.net/images/anime/7/4444.jpg,OVA,,4,Finished Airing,30 min. per ep.,Rx - Hentai,5.7,366,,7972,1171,0,Fall 2000,,,2000-10-28,2001-07-18
12961,Kansen 5: The Daybreak,,姦染5-THE Daybreak-,,https://cdn.myanimelist.net/images/anime/3/36335.jpg,OVA,Visual novel,3,Finished Airing,16 min. per ep.,Rx - Hentai,6.63,1201,,5217,4214,18,Fall 2012,,,2012-10-26,2018-04-13
35406,Propagate,Propagate,PROPAGATE(開花),Kaika,https://cdn.myanimelist.net/images/anime/5/85268.jpg,Movie,Original,1,Finished Airing,4 min.,G - All Ages,4.79,88,9216.0,11525,178,1,,,,,
5485,Shin Mazinger Shougeki! Z-hen,Mazinger Edition Z: The Impact!,Ｚマジンガー; 真マジンガー 衝撃！Z編,"Shin Mazinger Shogeki! Z-hen, True Mazinger, Z Mazinger",https://cdn.myanimelist.net/images/anime/2/13784.jpg,TV,Manga,26,Finished Airing,23 min. per ep.,R - 17+ (violence & profanity),7.91,2996,688.0,3715,9755,122,Spring 2009,Discotek Media,"Bee Media, Code",2009-04-04,2009-09-26
2157,Koutetsushin Jeeg,,鋼鉄神ジーグ,"Kotetsu Shin Jeeg, Steel Jeeg (2007), Kotetsushin Jeeg",https://cdn.myanimelist.net/images/anime/13/21712.jpg,TV,Original,13,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.05,1615,3374.0,5183,4282,10,Spring 2007,,Actas,2007-04-05,2007-07-12
33203,Fukumenkei Noise,Anonymous Noise,覆面系ノイズ,,https://cdn.myanimelist.net/images/anime/11/85350.jpg,TV,Manga,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.16,18958,2957.0,1489,52337,354,Spring 2017,Sentai Filmworks,Brain's Base,2017-04-11,2017-06-27
1517,Silent Möbius,,サイレントメビウス,"Silent Moebius, Silent Mobius",https://cdn.myanimelist.net/images/anime/5/61831.jpg,TV,Manga,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.9,3266,3932.0,3816,9153,31,Winter 1998,Bandai Entertainment,Radix,1998-01-29,1998-04-07
598,Jinzou Ningen Kikaider The Animation,Android Kikaider,人造人間キカイダーTHE ANIMATION,"Kikaider, Artificial Humanoid Kikaider, Jinzo Ningen Kikaider, Android Kikaider The Animation",https://cdn.myanimelist.net/images/anime/3/75542.jpg,TV,,13,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.07,3221,3307.0,4311,6750,54,Fall 2000,Bandai Entertainment,Radix,2000-10-16,2001-01-08
3398,Shin Hurricane Polymar,Hurricane Polymar: Holy Blood,新・破裏拳ポリマー,"New Hurricane Polymar, Shin Hurricane Polymer",https://cdn.myanimelist.net/images/anime/4/12971.jpg,OVA,,2,Finished Airing,30 min. per ep.,R+ - Mild Nudity,5.97,402,7424.0,8152,1068,2,Summer 1996,"Discotek Media, Urban Vision","J.C.Staff, Tatsunoko Production",1996-09-21,1997-02-21
17813,Kyoto Animation: Megane-hen,Glasses,京都アニメーションCM「発想編」,Kyoto Animation CM: Megane-hen,https://cdn.myanimelist.net/images/anime/4/68993.jpg,Special,Light novel,1,Finished Airing,30 sec.,G - All Ages,6.42,3617,5925.0,4162,7463,4,Spring 2012,,Kyoto Animation,2012-05-21,2012-05-21
4817,Genzai Byoto,The Ward of Original Sin,原罪病棟,,https://cdn.myanimelist.net/images/anime/5/29642.jpg,OVA,,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.12,167,,8862,725,1,Spring 1999,,,1999-06-22,1999-11-18
121,Fullmetal Alchemist,Fullmetal Alchemist,鋼の錬金術師,"Hagane no Renkinjutsushi, FMA, Full Metal Alchemist",https://cdn.myanimelist.net/images/anime/10/75815.jpg,TV,Manga,51,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,8.29,491403,247.0,21,791812,21753,Fall 2003,Funimation,Bones,2003-10-04,2004-10-02
26189,Ai Tenshi Densetsu Wedding Peach Specials,,愛天使伝説 ウェディングピーチ,"Wedding Peach Specials, Wedding Peach Omake, Wedding Peach Episode 10,526",https://cdn.myanimelist.net/images/anime/10/66119.jpg,Special,,2,Finished Airing,10 min. per ep.,G - All Ages,6.41,205,5949.0,8873,720,2,,,OLM,,
32355,Toshi Densetsu Series,,都市伝説シリーズ,,https://cdn.myanimelist.net/images/anime/3/82480.jpg,OVA,Manga,4,Finished Airing,19 min. per ep.,Rx - Hentai,7.5,3847,,3578,10640,134,Winter 2016,,,2016-01-22,2017-01-20
23129,Mahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Special,,魔法のプリンセス ミンキーモモ 瞳の星座 ミンキーモモSONGスペシャル,,https://cdn.myanimelist.net/images/anime/9/59895.jpg,Music,,1,Finished Airing,29 min.,G - All Ages,5.85,69,7697.0,10910,233,1,Winter 1987,,,1987-01-21,1987-01-21
13175,Shiranpuri (Movie),,しらんぷり,"Wakate Animator Ikusei Project, 2011 Young Animator Training Project, Anime Mirai 2011, Minding My Own Business",https://cdn.myanimelist.net/images/anime/4/50407.jpg,Movie,,1,Finished Airing,24 min.,R - 17+ (violence & profanity),6.33,1872,6280.0,5575,3568,0,Spring 2012,,Shirogumi,2012-03-26,2012-03-26
6857,Momotarou no Umiwashi,Momotaro's Sea Eagles,桃太郎の海鷲,Momotarou's Sea Eagles,https://cdn.myanimelist.net/images/anime/4/15870.jpg,Movie,Original,1,Finished Airing,36 min.,G - All Ages,5.04,369,9007.0,8641,822,0,Spring 1943,,,1943-03-25,1943-03-25
34166,Isobe Isobee Monogatari Jump Festa Special,,磯部磯兵衛物語,,https://cdn.myanimelist.net/images/anime/6/82172.jpg,Special,Manga,3,Finished Airing,6 min. per ep.,PG-13 - Teens 13 or older,4.73,48,10595.0,7738,1304,0,Summer 2016,,,2016-08-25,2016-08-25
692,Dousou Kai,Yesterday Once More,同窓会,Class Reunion: Yesterday Once More,https://cdn.myanimelist.net/images/anime/6/24759.jpg,OVA,Visual novel,4,Finished Airing,30 min. per ep.,Rx - Hentai,5.85,428,,7684,1344,2,Spring 1998,Kitty Media,,1998-03-27,1998-12-18
5630,Higashi no Eden,Eden of The East,東のエデン,Higashi no Eden,https://cdn.myanimelist.net/images/anime/9/15033.jpg,TV,Original,11,Finished Airing,23 min. per ep.,R - 17+ (violence & profanity),7.96,173942,599.0,156,346202,3733,Spring 2009,Funimation,Production I.G,2009-04-10,2009-06-19
37180,A Tang Qi Yu,Tea Pets,阿唐奇遇,"Atang Qiyu, Atang Qi Yu",https://cdn.myanimelist.net/images/anime/1401/90236.jpg,Movie,Original,1,Finished Airing,1 hr. 38 min.,G - All Ages,6.56,9,9546.0,14152,36,0,Summer 2017,,Light Chaser Animation Studios,2017-07-21,2017-07-21
2963,Minami-ke,,みなみけ,"Minamike, The Minami Family",https://cdn.myanimelist.net/images/anime/2/75279.jpg,TV,Manga,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.77,54966,947.0,677,124474,1098,Fall 2007,,Daume,2007-10-08,2008-12-31
2903,Sakigake!! Otokojuku,Charge!! Men's Private School,魁!!男塾,Be A Man! Samurai School,https://cdn.myanimelist.net/images/anime/12/60397.jpg,TV,Manga,34,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),7.44,1489,1864.0,4432,6362,58,Winter 1988,,Toei Animation,1988-02-25,1988-11-14
4970,Afro Samurai: Resurrection,Afro Samurai: Resurrection,アフロサムライ Resurrection,,https://cdn.myanimelist.net/images/anime/6/77929.jpg,Movie,Original,1,Finished Airing,1 hr. 40 min.,R+ - Mild Nudity,7.44,37547,1837.0,1325,61341,138,Winter 2009,Funimation,Gonzo,2009-01-25,2009-01-25
30336,Tori,The Bird,鳥,,https://cdn.myanimelist.net/images/anime/8/72726.jpg,Movie,,1,Finished Airing,3 min.,G - All Ages,5.21,82,8819.0,11400,188,0,,,,,
26453,Tribe Cool Crew,,トライブクルクル,,https://cdn.myanimelist.net/images/anime/4/67523.jpg,TV,Original,50,Finished Airing,20 min. per ep.,PG - Children,7.0,955,3586.0,5449,3778,27,Summer 2014,Sentai Filmworks,"Sunrise, Bandai Namco Pictures",2014-09-28,2015-10-04
32107,Itoshi no Muco OVA,Lovely Muuuuuuuco! OVA,いとしのムーコ OAD,Lovely Muco! OVA,https://cdn.myanimelist.net/images/anime/5/77180.jpg,OVA,Manga,1,Finished Airing,,G - All Ages,5.6,30,10604.0,10892,236,0,Spring 2016,,,2016-04-22,2016-04-22
2066,Gall Force: The Revolution,,ガルフォース THE REVOLUTION,,https://cdn.myanimelist.net/images/anime/8/26528.jpg,OVA,Original,4,Finished Airing,30 min. per ep.,R+ - Mild Nudity,6.08,269,7134.0,8489,892,1,Fall 1996,,AIC,1996-10-02,1997-03-21
13203,Lupin the Third: Mine Fujiko to Iu Onna,"Lupin the Third, The Woman Called Fujiko Mine",LUPIN the Third ～峰不二子という女～,"Lupin the Third: The Woman Called Fujiko Mine, Lupin III, Lupin III~Mine Fujiko to Iu Onna~",https://cdn.myanimelist.net/images/anime/9/73347.jpg,TV,Manga,13,Finished Airing,23 min. per ep.,R+ - Mild Nudity,7.82,12782,845.0,2030,32231,278,Spring 2012,Funimation,TMS Entertainment,2012-04-05,2012-06-28
10224,Uchuu Majin Daikengou,,宇宙魔神ダイケンゴー,"Uchuu Majin Daikengo, Uchuu Mazin Daikengo, Daikengo, The Guardian of Space",https://cdn.myanimelist.net/images/anime/3/78264.jpg,TV,Original,26,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.43,64,5902.0,9950,398,2,Summer 1978,,"Toei Animation, Studio Nue",1978-07-27,1979-02-15
